time,x,y,z,lat,lon,h,clock_bias_m,used_sats,pdop,gdop,east,north,up,horiz,three_d
2026-04-27T01:13:00,-2148745.2650,4426640.2341,4044655.2867,39.60859930,115.89250293,86.7242,-3.4574,10,1.756,1.992,0.8824,0.0129,-0.9171,0.8825,1.2727
2026-04-27T01:13:30,-2148744.7927,4426640.1045,4044655.0610,39.60859959,115.89249864,86.3316,-3.7157,10,1.760,1.997,0.5141,0.0448,-1.3097,0.5160,1.4077
2026-04-27T01:14:00,-2148745.1531,4426639.2270,4044655.3346,39.60860511,115.89250688,86.0192,-4.0169,10,1.763,2.001,1.2215,0.6585,-1.6222,1.3877,2.1347
2026-04-27T01:14:30,-2148745.0253,4426639.5083,4044654.8618,39.60860070,115.89250411,85.8697,-4.3349,10,1.767,2.005,0.9837,0.1685,-1.7717,0.9980,2.0334
2026-04-27T01:15:00,-2148744.8045,4426639.6076,4044655.3845,39.60860437,115.89250129,86.1975,-3.9499,10,1.770,2.009,0.7416,0.5757,-1.4439,0.9389,1.7223
2026-04-27T01:15:30,-2148745.0729,4426639.9011,4044655.3985,39.60860228,115.89250261,86.5000,-3.8665,10,1.774,2.013,0.8550,0.3435,-1.1413,0.9214,1.4668
2026-04-27T01:16:00,-2148745.0026,4426639.5337,4044654.8755,39.60860072,115.89250374,85.8884,-4.3673,10,1.777,2.017,0.9522,0.1708,-1.7530,0.9674,2.0022
2026-04-27T01:16:30,-2148745.0347,4426639.6080,4044655.0490,39.60860146,115.89250370,86.0612,-4.2640,10,1.781,2.021,0.9486,0.2529,-1.5801,0.9817,1.8602
2026-04-27T01:17:00,-2148745.0492,4426639.7726,4044655.4761,39.60860354,115.89250302,86.4525,-3.7696,10,1.784,2.025,0.8898,0.4835,-1.1888,1.0127,1.5616
2026-04-27T01:17:30,-2148745.1574,4426640.2288,4044655.0152,39.60859771,115.89250183,86.5112,-3.8644,10,1.787,2.029,0.7879,-0.1633,-1.1301,0.8046,1.3873
2026-04-27T01:18:00,-2148744.8034,4426639.9646,4044654.8524,39.60859883,115.89249947,86.1053,-4.0690,10,1.791,2.033,0.5848,-0.0386,-1.5361,0.5861,1.6441
2026-04-27T01:18:30,-2148745.6232,4426640.4137,4044655.1470,39.60859650,115.89250577,86.8802,-3.6542,10,1.794,2.036,1.1262,-0.2975,-0.7611,1.1649,1.3915
2026-04-27T01:19:00,-2148745.4064,4426639.8809,4044654.8281,39.60859759,115.89250621,86.2347,-3.9120,10,1.797,2.040,1.1638,-0.1773,-1.4067,1.1772,1.8343
2026-04-27T01:19:30,-2148745.1102,4426639.8127,4044655.1118,39.60860065,115.89250345,86.2686,-3.8400,10,1.800,2.043,0.9272,0.1629,-1.3727,0.9414,1.6645
2026-04-27T01:20:00,-2148745.6057,4426640.1993,4044655.4449,39.60859972,115.89250668,86.9156,-3.4963,10,1.803,2.047,1.2041,0.0598,-0.7257,1.2056,1.4072
2026-04-27T01:20:30,-2148744.8799,4426639.7808,4044655.1359,39.60860156,115.89250120,86.1843,-4.0196,10,1.806,2.050,0.7339,0.2638,-1.4570,0.7798,1.6526
2026-04-27T01:21:00,-2148745.1228,4426639.8213,4044655.1161,39.60860060,115.89250354,86.2816,-3.9400,10,1.808,2.053,0.9347,0.1578,-1.3598,0.9480,1.6576
2026-04-27T01:21:30,-2148745.1420,4426639.5647,4044655.1356,39.60860202,115.89250505,86.1226,-4.0224,10,1.811,2.056,1.0641,0.3146,-1.5187,1.1096,1.8809
2026-04-27T01:22:00,-2148745.4261,4426639.9849,4044655.5778,39.60860220,115.89250589,86.7913,-3.7217,10,1.814,2.059,1.1361,0.3352,-0.8500,1.1845,1.4579
2026-04-27T01:22:30,-2148745.5991,4426640.7268,4044655.5342,39.60859763,115.89250393,87.3359,-3.4796,10,1.816,2.062,0.9678,-0.1721,-0.3054,0.9830,1.0293
2026-04-27T01:23:00,-2148745.0312,4426639.1854,4044654.9232,39.60860278,115.89250582,85.6870,-4.6410,10,1.819,2.065,1.1301,0.3993,-1.9543,1.1986,2.2926
2026-04-27T01:23:30,-2148745.4682,4426640.4551,4044655.4522,39.60859879,115.89250394,87.0512,-3.4667,10,1.821,2.068,0.9687,-0.0430,-0.5901,0.9697,1.1351
2026-04-27T01:24:00,-2148745.1166,4426639.5321,4044654.9059,39.60860065,115.89250495,85.9450,-4.3112,10,1.824,2.070,1.0554,0.1635,-1.6963,1.0680,2.0045
2026-04-27T01:24:30,-2148745.2476,4426639.8362,4044655.7442,39.60860457,115.89250477,86.7343,-3.6936,10,1.826,2.073,1.0405,0.5983,-0.9071,1.2003,1.5045
2026-04-27T01:25:00,-2148745.4175,4426639.9976,4044655.4629,39.60860136,115.89250573,86.7240,-3.7325,10,1.828,2.075,1.1229,0.2418,-0.9173,1.1486,1.4700
2026-04-27T01:25:30,-2148745.2983,4426639.6422,4044655.1491,39.60860132,115.89250629,86.2375,-3.9973,10,1.830,2.078,1.1708,0.2370,-1.4038,1.1946,1.8433
2026-04-27T01:26:00,-2148745.4960,4426640.1638,4044655.7198,39.60860209,115.89250571,87.0293,-3.5200,10,1.832,2.080,1.1209,0.3225,-0.6120,1.1664,1.3172
2026-04-27T01:26:30,-2148745.1876,4426639.9667,4044655.3044,39.60860100,115.89250348,86.5242,-3.8558,10,1.834,2.082,0.9295,0.2014,-1.1172,0.9510,1.4671
2026-04-27T01:27:00,-2148745.0289,4426639.9967,4044655.4871,39.60860251,115.89250167,86.6081,-3.7964,10,1.836,2.084,0.7737,0.3691,-1.0333,0.8572,1.3426
2026-04-27T01:27:30,-2148744.8312,4426639.6507,4044655.2860,39.60860339,115.89250135,86.1735,-4.0986,10,1.837,2.086,0.7469,0.4677,-1.4678,0.8813,1.7120
2026-04-27T01:28:00,-2148744.9745,4426639.7276,4044654.9117,39.60860004,115.89250246,86.0364,-4.2226,10,1.839,2.087,0.8422,0.0953,-1.6049,0.8476,1.8150
2026-04-27T01:28:30,-2148745.3889,4426639.5777,4044654.9362,39.60859995,115.89250757,86.0876,-4.2453,10,1.840,2.089,1.2805,0.0848,-1.5538,1.2833,2.0152
2026-04-27T01:29:00,-2148744.6010,4426638.8458,4044655.0556,39.60860653,115.89250304,85.3913,-4.7383,10,1.842,2.090,0.8913,0.8159,-2.2500,1.2083,2.5540
2026-04-27T01:29:30,-2148745.5606,4426639.7933,4044655.3392,39.60860120,115.89250827,86.5517,-3.9660,10,1.843,2.091,1.3408,0.2238,-1.0896,1.3593,1.7422
2026-04-27T01:30:00,-2148744.9065,4426639.4837,4044654.7106,39.60860007,115.89250299,85.7163,-4.3861,10,1.844,2.093,0.8876,0.0991,-1.9250,0.8931,2.1221
2026-04-27T01:30:30,-2148745.0886,4426639.4225,4044655.3110,39.60860410,115.89250521,86.1179,-4.0750,10,1.845,2.094,1.0781,0.5462,-1.5234,1.2085,1.9446
2026-04-27T01:31:00,-2148745.2037,4426639.3695,4044655.1261,39.60860280,115.89250668,86.0020,-4.2923,10,1.846,2.095,1.2048,0.4020,-1.6394,1.2701,2.0738
2026-04-27T01:31:30,-2148744.9969,4426639.3792,4044654.6114,39.60859970,115.89250447,85.6110,-4.4384,10,1.847,2.095,1.0145,0.0575,-2.0303,1.0161,2.2704
2026-04-27T01:32:00,-2148744.9898,4426638.6580,4044654.8681,39.60860522,115.89250806,85.2724,-4.7654,10,1.847,2.096,1.3230,0.6709,-2.3689,1.4834,2.7950
2026-04-27T01:32:30,-2148745.4108,4426639.6753,4044655.2395,39.60860149,115.89250730,86.3559,-4.0886,10,1.848,2.096,1.2576,0.2563,-1.2854,1.2834,1.8165
2026-04-27T01:33:00,-2148745.2687,4426639.6936,4044655.4619,39.60860330,115.89250572,86.4626,-3.9672,10,1.848,2.097,1.1217,0.4568,-1.1787,1.2112,1.6901
2026-04-27T01:33:30,-2148745.5012,4426639.6366,4044655.2982,39.60860187,115.89250844,86.3969,-4.0037,10,1.849,2.097,1.3558,0.2986,-1.2444,1.3883,1.8644
2026-04-27T01:34:00,-2148744.6922,4426638.9421,4044654.7694,39.60860382,115.89250350,85.3063,-4.7687,10,1.849,2.097,0.9313,0.5148,-2.3350,1.0641,2.5661
2026-04-27T01:34:30,-2148744.9860,4426639.1640,4044654.9925,39.60860348,115.89250545,85.7011,-4.5811,10,1.849,2.097,1.0987,0.4776,-1.9402,1.1980,2.2803
2026-04-27T01:35:00,-2148745.0762,4426639.2838,4044655.3257,39.60860495,115.89250579,86.0270,-4.2892,10,1.849,2.097,1.1275,0.6404,-1.6144,1.2967,2.0707
2026-04-27T01:35:30,-2148745.3737,4426639.5261,4044655.1428,39.60860168,115.89250767,86.1784,-4.2841,10,1.849,2.097,1.2894,0.2778,-1.4630,1.3189,1.9697
2026-04-27T01:36:00,-2148744.9737,4426639.3048,4044655.4825,39.60860619,115.89250461,86.1070,-4.3063,10,1.849,2.096,1.0262,0.7778,-1.5343,1.2877,2.0030
2026-04-27T01:36:30,-2148745.1149,4426639.2516,4044655.3931,39.60860549,115.89250635,86.0607,-4.4614,10,1.848,2.096,1.1764,0.7001,-1.5807,1.3689,2.0911
2026-04-27T01:37:00,-2148745.3620,4426639.9173,4044655.1666,39.60859986,115.89250556,86.4607,-4.1004,10,1.848,2.095,1.1080,0.0749,-1.1806,1.1105,1.6208
2026-04-27T01:37:30,-2148745.7173,4426640.6701,4044655.7137,39.60859887,115.89250545,87.4508,-3.5399,10,1.847,2.094,1.0989,-0.0342,-0.1905,1.0994,1.1158
2026-04-27T01:38:00,-2148744.9564,4426639.4018,4044655.2431,39.60860407,115.89250393,86.0157,-4.4053,10,1.847,2.093,0.9682,0.5425,-1.6256,1.1098,1.9683
2026-04-27T01:38:30,-2148744.5097,4426638.8888,4044655.3128,39.60860832,115.89250186,85.5544,-4.6140,10,1.846,2.092,0.7904,1.0148,-2.0869,1.2863,2.4515
2026-04-27T01:39:00,-2148744.6065,4426639.0140,4044654.9145,39.60860467,115.89250224,85.4198,-4.9039,10,1.845,2.091,0.8228,0.6092,-2.2216,1.0238,2.4461
2026-04-27T01:39:30,-2148744.5253,4426638.4749,4044654.6841,39.60860606,115.89250413,84.8719,-5.2176,10,1.844,2.089,0.9852,0.7635,-2.7694,1.2464,3.0370
2026-04-27T01:40:00,-2148744.9765,4426638.7638,4044655.0548,39.60860601,115.89250739,85.4603,-4.6835,10,1.843,2.088,1.2649,0.7578,-2.1811,1.4745,2.6327
2026-04-27T01:40:30,-2148744.8643,4426638.6761,4044654.8473,39.60860530,115.89250666,85.2294,-5.0425,10,1.842,2.086,1.2023,0.6795,-2.4119,1.3810,2.7793
2026-04-27T01:41:00,-2148744.9963,4426639.1778,4044655.1506,39.60860448,115.89250549,85.8150,-4.5315,10,1.841,2.085,1.1020,0.5887,-1.8263,1.2493,2.2128
2026-04-27T01:41:30,-2148744.7945,4426638.9449,4044655.2646,39.60860698,115.89250456,85.6584,-4.6810,10,1.839,2.083,1.0221,0.8662,-1.9830,1.3397,2.3931
2026-04-27T01:42:00,-2148744.7110,4426638.8538,4044655.0823,39.60860640,115.89250415,85.4509,-4.8034,10,1.838,2.081,0.9868,0.8012,-2.1905,1.2711,2.5326
2026-04-27T01:42:30,-2148744.4709,4426638.6672,4044655.0367,39.60860765,115.89250258,85.2117,-4.9184,10,1.836,2.079,0.8523,0.9400,-2.4296,1.2688,2.7410
2026-04-27T01:43:00,-2148744.6284,4426637.9689,4044654.7151,39.60860863,115.89250778,84.5757,-5.2508,10,1.834,2.076,1.2988,1.0488,-3.0656,1.6694,3.4907
2026-04-27T01:43:30,-2148744.7344,4426638.5253,4044655.0241,39.60860763,115.89250606,85.1940,-4.8082,10,1.833,2.074,1.1513,0.9383,-2.4473,1.4852,2.8628
2026-04-27T01:44:00,-2148745.0042,4426638.8287,4044655.6269,39.60860957,115.89250735,85.8793,-4.1630,10,1.831,2.072,1.2615,1.1536,-1.7620,1.7094,2.4550
2026-04-27T01:44:30,-2148744.9424,4426639.2743,4044655.2498,39.60860481,115.89250443,85.9269,-4.2236,10,1.829,2.069,1.0113,0.6247,-1.7144,1.1886,2.0862
2026-04-27T01:45:00,-2148744.2284,4426637.7962,4044654.5347,39.60860927,115.89250447,84.2064,-5.4258,10,1.827,2.066,1.0145,1.1203,-3.4350,1.5113,3.7527
2026-04-27T01:45:30,-2148744.4919,4426637.8411,4044654.7225,39.60860968,115.89250700,84.4459,-5.2117,10,1.825,2.064,1.2319,1.1658,-3.1954,1.6961,3.6176
2026-04-27T01:46:00,-2148745.2067,4426639.1092,4044655.3933,39.60860599,115.89250804,85.9930,-4.0089,10,1.822,2.061,1.3212,0.7564,-1.6483,1.5223,2.2438
2026-04-27T01:46:30,-2148744.4616,4426638.1385,4044654.8111,39.60860884,115.89250517,84.6983,-4.8698,10,1.820,2.058,1.0748,1.0720,-2.9431,1.5180,3.3115
2026-04-27T01:47:00,-2148744.5492,4426638.4342,4044655.1107,39.60860917,115.89250459,85.1238,-4.6357,10,1.818,2.055,1.0245,1.1088,-2.5176,1.5096,2.9355
2026-04-27T01:47:30,-2148744.7225,4426638.7446,4044654.9129,39.60860576,115.89250482,85.2711,-4.5884,10,1.815,2.052,1.0448,0.7302,-2.3703,1.2747,2.6913
2026-04-27T01:48:00,-2148744.4461,4426638.7220,4044654.9990,39.60860717,115.89250204,85.2173,-4.5422,10,1.813,2.048,0.8060,0.8864,-2.4240,1.1981,2.7039
2026-04-27T01:48:30,-2148744.7010,4426638.5160,4044655.1944,39.60860895,115.89250576,85.2849,-4.3689,10,1.810,2.045,1.1253,1.0841,-2.3565,1.5625,2.8274
2026-04-27T01:49:00,-2148744.5537,4426638.6466,4044655.0412,39.60860758,115.89250355,85.2281,-4.4913,10,1.807,2.042,0.9357,0.9322,-2.4132,1.3208,2.7510
2026-04-27T01:49:30,-2148744.1519,4426637.7130,4044654.6073,39.60861040,115.89250409,84.1693,-5.2505,10,1.805,2.038,0.9820,1.2453,-3.4720,1.5859,3.8170
2026-04-27T01:50:00,-2148744.6216,4426637.9075,4044655.0719,39.60861144,115.89250802,84.7583,-4.7909,10,1.802,2.035,1.3195,1.3608,-2.8830,1.8955,3.4503
2026-04-27T01:50:30,-2148744.7979,4426638.3635,4044654.9153,39.60860755,115.89250755,85.0339,-4.6469,10,1.799,2.031,1.2790,0.9296,-2.6074,1.5812,3.0494
2026-04-27T01:51:00,-2148744.6053,4426638.2419,4044654.9104,39.60860863,115.89250615,84.8817,-4.6739,10,1.796,2.027,1.1588,1.0492,-2.7597,1.5632,3.1717
2026-04-27T01:51:30,-2148744.6797,4426638.8891,4044655.4092,39.60860856,115.89250364,85.6733,-4.2710,10,1.793,2.023,0.9432,1.0416,-1.9681,1.4052,2.4182
2026-04-27T01:52:00,-2148744.5352,4426638.3668,4044655.0897,39.60860941,115.89250478,85.0589,-4.5658,10,1.790,2.020,1.0412,1.1352,-2.5824,1.5404,3.0069
2026-04-27T01:52:30,-2148744.8694,4426637.9934,4044655.0028,39.60860989,115.89251018,84.8572,-4.8479,10,1.787,2.016,1.5049,1.1893,-2.7842,1.9181,3.3810
2026-04-27T01:53:00,-2148744.5784,4426638.5208,4044655.3910,39.60861059,115.89250445,85.3723,-4.3355,11,1.701,1.905,1.0129,1.2670,-2.2690,1.6221,2.7892
2026-04-27T01:53:30,-2148744.9104,4426638.3218,4044654.8940,39.60860734,115.89250894,85.0293,-4.7432,11,1.700,1.904,1.3984,0.9058,-2.6121,1.6662,3.0982
2026-04-27T01:54:00,-2148744.8664,4426638.4118,4044655.3939,39.60861045,115.89250802,85.3955,-4.4216,11,1.698,1.902,1.3196,1.2516,-2.2459,1.8187,2.8899
2026-04-27T01:54:30,-2148744.7897,4426638.3600,4044654.6188,39.60860554,115.89250748,84.8396,-5.0290,11,1.697,1.900,1.2732,0.7055,-2.8017,1.4555,3.1573
2026-04-27T01:55:00,-2148744.9400,4426639.6396,4044655.5243,39.60860483,115.89250255,86.3544,-3.6950,10,1.973,2.256,0.8496,0.6273,-1.2870,1.0561,1.6648
2026-04-27T01:55:30,-2148745.0341,4426639.4751,4044655.8937,39.60860801,115.89250437,86.5075,-3.8341,10,1.969,2.251,1.0061,0.9801,-1.1338,1.4046,1.8051
2026-04-27T01:56:00,-2148744.6925,4426639.3919,4044655.3188,39.60860531,115.89250122,85.9684,-4.1161,10,1.965,2.245,0.7352,0.6799,-1.6730,1.0014,1.9498
2026-04-27T01:56:30,-2148744.4970,4426639.4376,4044655.5418,39.60860711,115.89249894,86.0765,-3.9139,10,1.960,2.240,0.5393,0.8800,-1.5649,1.0321,1.8746
2026-04-27T01:57:00,-2148744.9835,4426639.0607,4044655.7228,39.60860909,115.89250595,86.0943,-3.7787,10,1.955,2.234,1.1415,1.1002,-1.5470,1.5854,2.2151
2026-04-27T01:57:30,-2148744.6707,4426639.4180,4044655.4348,39.60860603,115.89250086,86.0531,-3.8925,10,1.951,2.228,0.7041,0.7604,-1.5882,1.0364,1.8964
2026-04-27T01:58:00,-2148744.0799,4426638.6478,4044655.1232,39.60860933,115.89249858,85.1219,-4.3978,10,1.946,2.222,0.5090,1.1266,-2.5195,1.2363,2.8064
2026-04-27T01:58:30,-2148744.9036,4426639.2242,4044655.4975,39.60860688,115.89250428,86.0371,-3.8810,10,1.941,2.216,0.9983,0.8550,-1.6042,1.3144,2.0739
2026-04-27T01:59:00,-2148744.7563,4426639.1300,4044655.1803,39.60860554,115.89250322,85.7200,-4.1828,10,1.936,2.210,0.9069,0.7058,-1.9213,1.1492,2.2387
2026-04-27T01:59:30,-2148744.6613,4426639.1331,4044655.1045,39.60860523,115.89250221,85.6419,-4.1444,10,1.931,2.204,0.8201,0.6721,-1.9994,1.0603,2.2632
2026-04-27T02:00:00,-2148744.4145,4426639.5501,4044655.5041,39.60860647,115.89249750,86.1027,-3.8600,10,1.926,2.198,0.4160,0.8093,-1.5387,0.9100,1.7876
2026-04-27T02:00:30,-2148744.5642,4426638.9768,4044655.5129,39.60860912,115.89250198,85.7612,-4.1029,10,1.920,2.191,0.8010,1.1033,-1.8801,1.3634,2.3224
2026-04-27T02:01:00,-2148744.6293,4426639.3593,4044655.6112,39.60860766,115.89250072,86.1109,-3.9540,10,1.915,2.184,0.6925,0.9415,-1.5304,1.1687,1.9256
2026-04-27T02:01:30,-2148744.0849,4426638.2401,4044654.9024,39.60860989,115.89250071,84.7002,-4.9817,9,1.974,2.258,0.6915,1.1889,-2.9411,1.3754,3.2468
2026-04-27T02:02:00,-2148744.8738,4426639.2706,4044655.4892,39.60860666,115.89250373,86.0540,-3.9299,9,1.970,2.254,0.9512,0.8303,-1.5874,1.2626,2.0283
2026-04-27T02:02:30,-2148744.3798,4426638.6982,4044655.1410,39.60860844,115.89250147,85.2691,-4.6947,9,1.966,2.250,0.7567,1.0279,-2.3723,1.2764,2.6939
2026-04-27T02:03:00,-2148744.8218,4426639.0581,4044655.4140,39.60860737,115.89250427,85.8412,-4.0232,9,1.962,2.245,0.9972,0.9088,-1.8001,1.3492,2.2496
2026-04-27T02:03:30,-2148744.3206,4426638.3794,4044655.1695,39.60861043,115.89250247,85.0464,-4.8582,9,1.959,2.241,0.8427,1.2492,-2.5950,1.5069,3.0008
2026-04-27T02:04:00,-2148744.9865,4426638.8869,4044655.3367,39.60860730,115.89250686,85.7287,-4.1904,9,1.955,2.236,1.2202,0.9015,-1.9126,1.5171,2.4412
2026-04-27T02:04:30,-2148744.8177,4426639.3906,4044655.8406,39.60860862,115.89250253,86.3423,-3.8865,9,1.951,2.232,0.8483,1.0478,-1.2990,1.3482,1.8722
2026-04-27T02:05:00,-2148744.9305,4426639.3078,4044655.3689,39.60860549,115.89250414,86.0221,-4.1701,9,1.947,2.227,0.9860,0.7005,-1.6192,1.2095,2.0211
2026-04-27T02:05:30,-2148744.7719,4426638.9972,4044655.1612,39.60860605,115.89250406,85.6211,-4.4103,9,1.943,2.223,0.9789,0.7628,-2.0202,1.2411,2.3710
2026-04-27T02:06:00,-2148744.6159,4426639.0770,4044655.3715,39.60860749,115.89250202,85.7579,-4.1991,9,1.939,2.218,0.8037,0.9225,-1.8834,1.2235,2.2459
2026-04-27T02:06:30,-2148744.9772,4426639.1367,4044655.4631,39.60860691,115.89250550,85.9793,-4.2080,9,1.935,2.213,1.1027,0.8583,-1.6621,1.3973,2.1714
2026-04-27T02:07:00,-2148744.4229,4426638.5256,4044655.1462,39.60860926,115.89250280,85.1672,-4.8800,9,1.931,2.209,0.8709,1.1190,-2.4741,1.4180,2.8516
2026-04-27T02:07:30,-2148744.1675,4426638.2515,4044655.2173,39.60861181,115.89250152,84.9366,-4.9090,9,1.927,2.204,0.7608,1.4020,-2.7047,1.5951,3.1400
2026-04-27T02:08:00,-2148744.1163,4426637.8908,4044654.8750,39.60861143,115.89250281,84.4512,-5.4413,9,1.923,2.199,0.8723,1.3594,-3.1901,1.6152,3.5757
2026-04-27T02:08:30,-2148744.6842,4426638.4876,4044655.4012,39.60861057,115.89250573,85.3914,-4.6994,9,1.919,2.194,1.1226,1.2644,-2.2499,1.6909,2.8145
2026-04-27T02:09:00,-2148744.0357,4426638.4794,4044655.1083,39.60861021,115.89249898,84.9808,-5.0292,9,1.915,2.190,0.5428,1.2240,-2.6605,1.3389,2.9784
2026-04-27T02:09:30,-2148744.4411,4426638.7547,4044655.3961,39.60860976,115.89250182,85.4915,-4.5373,9,1.911,2.185,0.7872,1.1750,-2.1499,1.4143,2.5734
2026-04-27T02:10:00,-2148744.4660,4426638.5978,4044654.6860,39.60860558,115.89250288,84.9383,-5.0524,9,1.907,2.180,0.8781,0.7109,-2.7030,1.1298,2.9296
2026-04-27T02:10:30,-2148744.2042,4426638.6768,4044655.4840,39.60861137,115.89249974,85.4138,-4.6474,9,1.903,2.175,0.6081,1.3534,-2.2275,1.4837,2.6765
2026-04-27T02:11:00,-2148744.2699,4426638.9982,4044655.0839,39.60860677,115.89249879,85.4036,-4.6101,9,1.898,2.170,0.5269,0.8425,-2.2377,0.9937,2.4484
2026-04-27T02:11:30,-2148744.5446,4426638.4864,4044655.4547,39.60861130,115.89250427,85.3777,-4.7506,9,1.894,2.165,0.9975,1.3452,-2.2636,1.6747,2.8158
2026-04-27T02:12:00,-2148743.9775,4426638.1095,4044654.7210,39.60860958,115.89250025,84.4580,-5.5725,9,1.890,2.160,0.6519,1.1540,-3.1834,1.3254,3.4483
2026-04-27T02:12:30,-2148743.8596,4426637.6602,4044654.7854,39.60861264,115.89250130,84.1479,-5.5536,9,1.886,2.156,0.7421,1.4941,-3.4934,1.6683,3.8713
2026-04-27T02:13:00,-2148743.9781,4426638.4319,4044654.9770,39.60860968,115.89249861,84.8448,-5.2338,9,1.882,2.151,0.5117,1.1662,-2.7965,1.2735,3.0728
2026-04-27T02:13:30,-2148744.1074,4426638.1973,4044655.4138,39.60861360,115.89250116,85.0041,-5.0154,9,1.878,2.146,0.7304,1.6012,-2.6372,1.7599,3.1705
2026-04-27T02:14:00,-2148744.1614,4426637.7218,4044654.8513,39.60861202,115.89250415,84.3342,-5.4787,9,1.874,2.141,0.9867,1.4255,-3.3071,1.7337,3.7340
2026-04-27T02:14:30,-2148744.3469,4426638.1835,4044654.9827,39.60861008,115.89250374,84.8003,-5.2227,9,1.870,2.136,0.9520,1.2104,-2.8410,1.5399,3.2315
2026-04-27T02:15:00,-2148743.7600,4426637.4699,4044654.6997,39.60861328,115.89250122,83.9279,-5.7177,9,1.866,2.131,0.7355,1.5650,-3.7134,1.7292,4.0963
2026-04-27T02:15:30,-2148744.1221,4426637.8427,4044654.5796,39.60860961,115.89250312,84.2315,-5.4831,9,1.862,2.126,0.8985,1.1578,-3.4098,1.4656,3.7114
2026-04-27T02:16:00,-2148744.3877,4426638.3045,4044654.4804,39.60860587,115.89250355,84.5777,-5.2827,9,1.858,2.121,0.9358,0.7425,-3.0637,1.1946,3.2883
2026-04-27T02:16:30,-2148743.4595,4426637.8522,4044654.5935,39.60861132,115.89249613,84.0240,-5.6741,9,1.854,2.117,0.2982,1.3476,-3.6173,1.3802,3.8716
2026-04-27T02:17:00,-2148744.5584,4426637.9581,4044654.8764,39.60860998,115.89250710,84.6475,-5.3370,9,1.850,2.112,1.2406,1.1988,-2.9938,1.7252,3.4553
2026-04-27T02:17:30,-2148743.9961,4426637.7465,4044654.9924,39.60861329,115.89250229,84.3856,-5.4710,9,1.846,2.107,0.8271,1.5661,-3.2558,1.7711,3.7063
2026-04-27T02:18:00,-2148744.2734,4426637.9799,4044654.4554,39.60860766,115.89250401,84.2983,-5.6321,9,1.842,2.102,0.9747,0.9413,-3.3430,1.3550,3.6072
2026-04-27T02:18:30,-2148744.2189,4426638.1663,4044654.7846,39.60860912,115.89250249,84.6191,-5.3724,9,1.838,2.097,0.8443,1.1032,-3.0223,1.3892,3.3262
2026-04-27T02:19:00,-2148743.5515,4426637.3739,4044654.5350,39.60861315,115.89249952,83.6862,-5.9798,9,1.835,2.092,0.5899,1.5512,-3.9551,1.6595,4.2892
2026-04-27T02:19:30,-2148743.7784,4426637.5275,4044654.4854,39.60861145,115.89250112,83.8373,-5.8623,9,1.831,2.088,0.7270,1.3617,-3.8040,1.5436,4.1053
2026-04-27T02:20:00,-2148743.9126,4426637.9314,4044655.1916,39.60861392,115.89250047,84.6127,-5.1807,9,1.827,2.083,0.6713,1.6368,-3.0287,1.7691,3.5075
2026-04-27T02:20:30,-2148744.1899,4426638.0715,4044655.0161,39.60861129,115.89250267,84.6912,-5.1322,9,1.823,2.078,0.8596,1.3440,-2.9501,1.5953,3.3539
2026-04-27T02:21:00,-2148744.1101,4426637.6199,4044655.0165,39.60861382,115.89250413,84.3516,-5.4982,9,1.819,2.073,0.9850,1.6255,-3.2898,1.9006,3.7993
2026-04-27T02:21:30,-2148743.5541,4426637.3010,4044654.6872,39.60861458,115.89249992,83.7335,-5.8571,9,1.815,2.069,0.6241,1.7095,-3.9078,1.8199,4.3108
2026-04-27T02:22:00,-2148743.5987,4426637.3355,4044654.0918,39.60861016,115.89250021,83.3929,-6.2676,9,1.812,2.064,0.6491,1.2187,-4.2484,1.3808,4.4672
2026-04-27T02:22:30,-2148743.9489,4426637.2401,4044654.2564,39.60861091,115.89250437,83.5495,-6.1890,9,1.808,2.059,1.0059,1.3026,-4.0918,1.6458,4.4104
2026-04-27T02:23:00,-2148744.0535,4426637.3317,4044654.7035,39.60861328,115.89250500,83.9332,-6.0633,9,1.804,2.055,1.0600,1.5654,-3.7081,1.8905,4.1622
2026-04-27T02:23:30,-2148744.1525,4426637.7359,4044654.5393,39.60860981,115.89250398,84.1420,-5.6966,9,1.801,2.050,0.9725,1.1795,-3.4993,1.5287,3.8187
2026-04-27T02:24:00,-2148743.5259,4426637.1208,4044654.2633,39.60861264,115.89250054,83.3289,-6.3709,9,1.797,2.045,0.6774,1.4941,-4.3124,1.6405,4.6139
2026-04-27T02:24:30,-2148744.0469,4426637.4120,4044654.9436,39.60861455,115.89250452,84.1398,-5.5661,9,1.793,2.041,1.0189,1.7062,-3.5015,1.9873,4.0262
2026-04-27T02:25:00,-2148743.7961,4426637.8424,4044655.0274,39.60861354,115.89249971,84.4071,-5.4902,9,1.790,2.036,0.6054,1.5937,-3.2342,1.7048,3.6560
2026-04-27T02:25:30,-2148744.1050,4426637.5719,4044655.0777,39.60861451,115.89250432,84.3556,-5.5533,9,1.786,2.032,1.0014,1.7017,-3.2857,1.9745,3.8333
2026-04-27T02:26:00,-2148744.0583,4426637.6034,4044654.9684,39.60861370,115.89250367,84.2921,-5.6181,9,1.783,2.027,0.9456,1.6123,-3.3493,1.8692,3.8355
2026-04-27T02:26:30,-2148744.3288,4426637.3410,4044654.1142,39.60860845,115.89250784,83.6566,-6.3650,9,1.779,2.023,1.3036,1.0295,-3.9847,1.6611,4.3171
